204, 1484.18, 1520.39, 1534.55, 1585.65, 1480.00, 1483.21, 1483.00, 1479.55
205, 1484.37, 1520.58, 1534.78, 1585.41, 1480.27, 1483.41, 1483.18, 1479.78
206, 1485.14, 1521.15, 1535.30, 1586.55, 1480.48, 1483.89, 1483.45, 1479.99
207, 1485.14, 1521.40, 1535.77, 1586.30, 1480.70, 1483.89, 1483.64, 1480.17
208, 1484.46, 1521.75, 1535.60, 1587.15, 1480.89, 1484.27, 1483.82, 1480.39
209, 1485.43, 1521.93, 1536.12, 1588.29, 1481.09, 1484.66, 1483.82, 1480.57
210, 1484.75, 1522.24, 1536.31, 1588.14, 1481.27, 1484.66, 1483.91, 1480.77
211, 1484.18, 1522.16, 1535.94, 1588.51, 1481.43, 1484.66, 1484.00, 1480.93
212, 1484.75, 1521.98, 1536.13, 1589.07, 1481.59, 1484.66, 1484.09, 1481.08
213, 1484.66, 1522.36, 1536.60, 1590.30, 1481.80, 1484.66, 1484.27, 1481.29
214, 1485.72, 1523.13, 1537.56, 1591.21, 1482.00, 1484.85, 1484.45, 1481.47
215, 1485.81, 1523.60, 1537.98, 1591.83, 1482.17, 1484.95, 1484.55, 1481.62
216, 1484.85, 1523.55, 1537.86, 1590.33, 1482.18, 1484.95, 1484.55, 1481.62
217, 1482.06, 1522.20, 1536.74, 1589.01, 1482.15, 1484.85, 1484.36, 1481.58
218, 1481.10, 1520.78, 1534.91, 1588.43, 1482.04, 1484.85, 1484.00, 1481.55
219, 1480.14, 1519.58, 1534.52, 1588.57, 1481.96, 1484.85, 1483.64, 1481.55
220, 1482.54, 1520.19, 1536.27, 1592.55, 1482.08, 1484.85, 1483.73, 1481.67
221, 1485.04, 1522.03, 1538.94, 1595.36, 1482.24, 1484.85, 1483.73, 1481.81
222, 1485.62, 1523.91, 1540.44, 1596.36, 1482.39, 1484.95, 1483.82, 1481.94
223, 1486.10, 1525.37, 1540.85, 1596.56, 1482.61, 1484.95, 1484.00, 1482.12
224, 1487.74, 1526.35, 1541.72, 1598.11, 1482.86, 1485.24, 1484.18, 1482.29
225, 1486.78, 1526.71, 1542.31, 1597.11, 1483.02, 1485.33, 1484.27, 1482.41
226, 1486.39, 1527.00, 1542.06, 1598.66, 1483.18, 1485.52, 1484.27, 1482.55
227, 1486.10, 1526.45, 1541.77, 1596.60, 1483.26, 1485.52, 1484.00, 1482.61
228, 1484.18, 1526.10, 1541.63, 1598.51, 1483.37, 1485.43, 1483.91, 1482.70
229, 1484.85, 1525.87, 1541.60, 1598.36, 1483.46, 1485.33, 1484.09, 1482.79
230, 1485.43, 1525.98, 1541.62, 1599.79, 1483.56, 1485.43, 1484.45, 1482.88
231, 1484.75, 1526.43, 1542.10, 1599.74, 1483.64, 1485.43, 1484.82, 1482.97
232, 1485.52, 1526.67, 1542.55, 1602.22, 1483.76, 1485.52, 1485.09, 1483.10
233, 1487.45, 1527.58, 1544.47, 1603.67, 1483.95, 1485.52, 1485.27, 1483.27
